X086,Mulher,7ºB,"História, Geografia","Ciências, Arte","não tenho um maior sonho, porem acharia legal para uns planos futuros que tenho fazer uma faculdade de jornalismo",Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como os professores explicam a matéria, Os jogos, esportes ou eventos da escola",Poucas vezes,Poucas vezes,"Projeto de Pesquisa, Não conheço/Nunca participei de nenhuma",Nunca,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,1,3,3,eu não tenho irmão por isso respondi que nunca
X087,Homem,7ºB,"Português, História","Arte, Educação Física",ser jogador profissional de futebol,Pouco capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,"Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Nunca,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,9,2,4,"sim, nada"
X088,Homem,7ºB,Geografia,"Geografia, Educação Física",ser investidor,Muito capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como os professores explicam a matéria, Seus amigos",Não penso em abandonar a escola,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Nunca,Às vezes,Nunca,Nunca,Sempre,Sempre,Nunca,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Nunca,Sempre,Às vezes,Sempre,Sempre,0,1,4,
X089,Homem,7ºB,"Projeto de Vida, inglish","Matemática, tecnologia e enovação",ser um professor de artes marciais,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Sempre,Nunca,Às vezes,Sempre,Sempre,Sempre,Às vezes,5,0,4,sou bom em tecnologia
X090,Mulher,7ºB,"História, Geografia","Ciências, Arte",ter o meu salão,Muito capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola","Nem muito, nem pouco",Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Nunca,Nunca,Às vezes,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,9,7,4,não
X091,Homem,7ºB,"Matemática, Geografia","Ciências, Educação Física",Ser um cientista,Pouco capaz,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos","Nem muito, nem pouco","Nem muito, nem pouco","Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), SENAI",Nunca,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Sempre,Nunca,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,10,3,3,"Quero ficar em casa e dar um tempão dessa unidade escolar, as tias da cozinha e a coordenadora Rozeane são muito legais"
X092,Homem,7ºB,"História, Geografia","Português, Arte",ser do 7,Normal,Chuva ou tempo ruim,"A forma como algum professor ou funcionário da escola te trata, A forma como os professores explicam a matéria, Os jogos, esportes ou eventos da escola",Poucas vezes,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Sempre,Às vezes,Sempre,Nunca,Nunca,Nunca,Sempre,Nunca,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Nunca,Às vezes,Às vezes,Nunca,Às vezes,5,4,4,n
X093,Mulher,7ºB,"Matemática, História","Ciências, Geografia",ser manicure e ser Designer de cílios,Não me vejo alcançando esse sonho,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Nunca,Sempre,Sempre,Às vezes,Sempre,Nunca,Sempre,Às vezes,Sempre,Às vezes,Sempre,Sempre,Sempre,Sempre,6,9,4,Sou linda.
X094,Mulher,7ºB,"Matemática, Geografia","Português, Arte",dirigir,Pouco capaz,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, A segurança da escola",Não penso em abandonar a escola,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,6,0,4,que ela e legal
X095,Mulher,7ºB,"Matemática, Geografia","Português, Arte",Me tornar Ginásta.,Não me vejo alcançando esse sonho,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos, A segurança da escola",Poucas vezes,Muitas vezes,Não conheço/Nunca participei de nenhuma,Nunca,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Sempre,7,2,3,
X096,Mulher,7ºB,"Geografia, Robótica","Matemática, Ciências",Trabalhar em um zoológico,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, A segurança da escola",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Sempre,5,0,4,ar condicionado
X097,Homem,7ºB,"Geografia, Arte","Matemática, Educação Física",Meu maior sonho é ser jogador de futebol 👍👌,Normal,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,Sempre,Sempre,Sempre,1,10,4,"Eu sei que isso é meio bobo, mais eu queria que tivesse ar-condicionado nas salas 😪"
X098,Homem,7ºB,Matemática,"Português, Educação Física",ser um jogador de futebol,Muito capaz,Chuva ou tempo ruim,"Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Sempre,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Nunca,Sempre,Sempre,Sempre,Às vezes,1,9,4,reforma a quadra segurança na escola colocar ar condicionado nas salas mudar os lanches do café as cordenação tratar bem os alunos e deixa o bannheiro mais limpo 
X099,Homem,7ºB,"História, Geografia","Arte, Educação Física",Ganhar o mundial de brawl stars,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como a direção ou coordenação te tratam, A forma como os professores explicam a matéria, Seus amigos",Não penso em abandonar a escola,Muitas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Às vezes,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,10,10,3,nao
X100,Homem,7ºB,"Geografia, Arte","Português, Matemática",meu sonho é ser Uber,Normal,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","A forma como os professores explicam a matéria, Os jogos, esportes ou eventos da escola, A segurança da escola",Não penso em abandonar a escola,Muitas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Nunca,Sempre,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,Às vezes,Sempre,Sempre,Sempre,Sempre,2,10,4,Na minha opinião eu sou as vezes muito nervoso 
X101,Homem,7ºB,Inglês eu tenho um pouco de dificuldade,"Matemática, Educação Física",ser JOGADOR DE FUTEBOL,Normal,"Cuidar de familiares (avós, irmãos)","A forma como os professores explicam a matéria, Seus amigos, Os jogos, esportes ou eventos da escola","Nem muito, nem pouco",Muitas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), JEESP (Jogos Escolares do Estado de São Paulo)",Nunca,Nunca,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Às vezes,Sempre,Às vezes,Às vezes,Sempre,3,9,3,"A escola é muito boa más, pres"
X102,Mulher,7ºB,"História, Geografia","Arte, Educação Física",ser advogada criminalista,Pouco capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Nunca,Sempre,Nunca,Sempre,Às vezes,0,1,2,não
X103,Mulher,7ºB,"História, Geografia","Matemática, Educação Física",fazer pediatria e ajudar minha família,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Sempre,Nunca,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Às vezes,Sempre,Às vezes,1,5,4,adoro meus amigos...
X104,Mulher,7ºB,"Matemática, História","Educação Física, Projeto de Vida",ser modelo,Pouco capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Às vezes,Sempre,Nunca,Nunca,Sempre,Nunca,Às vezes,Nunca,Nunca,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Sempre,Sempre,Às vezes,Nunca,3,7,1,ser gostosa
X105,Mulher,7ºB,Educação Física,"Português, Arte","ser bilionária, aprende coreano para eu ir morar na coreia com minha família e ser uma ceo",Pouco capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, A segurança da escola",Muitas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Nunca,Nunca,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,3,4,3,Não
X106,Homem,7ºB,todos ,"Arte, Educação Física",ser o maior gamer do mundo ,Pouco capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)",Seus amigos,Muitas vezes,Muitas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Nunca,Nunca,9,4,4,tanto eu tanto a escola são horriveis
X107,Homem,7ºB,Inglês eu tenho um pouco de dificuldade,"Matemática, Educação Física",ser um JOGADOR DE FUTEBOL,Normal,"Cuidar de familiares (avós, irmãos)","Seus amigos, Os jogos, esportes ou eventos da escola","Nem muito, nem pouco",Muitas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), JEESP (Jogos Escolares do Estado de São Paulo)",Nunca,Nunca,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Às vezes,Sempre,3,4,3,"A escola é boa más, precisa melhorar a merenda "
X108,Mulher,6ºB,"Geografia, Projeto de Vida","Português, História",ser estilista,Muito capaz,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Às vezes,Às vezes,5,7,3,"eu acho que a escola se preocupa muito com os alunos e eu amo isso
 "
X109,Homem,6ºB,"Matemática, Geografia","Português, Matemática","jogador de futebol
",Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como os professores explicam a matéria, Seus amigos, Como os professores ouvem você e os outros alunos",Muitas vezes,Muitas vezes,Projeto de Pesquisa,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Nunca,Sempre,Sempre,Nunca,Às vezes,Sempre,9,4,2,sou um pouco melhor em matematica
X110,Mulher,6ºB,"Português, ingles","Português, Educação Física",vira rica e ajuda minha mae ,Normal,"Doença (gripe, virose, entre outros)","A forma como a direção ou coordenação te tratam, A forma como os professores explicam a matéria, Seus amigos",Muitas vezes,Poucas vezes,Não conheço/Nunca participei de nenhuma,Sempre,Sempre,Nunca,Às vezes,Sempre,Nunca,Nunca,Sempre,Às vezes,Às vezes,Nunca,Sempre,Sempre,Nunca,Sempre,Sempre,Nunca,Nunca,Às vezes,Às vezes,2,10,4,
X111,Homem,6ºB,"Matemática, Ciências","Português, Educação Física",Ser jogador do palmeiras camisa dez e ser campeão da mundial,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,JEESP (Jogos Escolares do Estado de São Paulo),Às vezes,Às vezes,Nunca,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Nunca,Às vezes,Nunca,Às vezes,Nunca,Sempre,Sempre,3,3,4,Não
X112,Mulher,6ºB,"Ciências, História","Educação Física, Inglês",Ser fluente em inglês & coreano,Muito capaz,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,"Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Sempre,Às vezes,Sempre,Sempre,Sempre,Às vezes,Nunca,Sempre,Nunca,Às vezes,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Às vezes,Às vezes,2,1,4,Não
X113,Mulher,6ºB,"Português, Matemática","Educação Física, Projeto de Vida",ser modelo,Pouco capaz,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)",Seus amigos,Poucas vezes,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Nunca,Nunca,Nunca,Sempre,Nunca,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Sempre,4,5,4,
X114,Mulher,7ºB,"Matemática, Arte","Ciências, História",ter minha loja ,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como a direção ou coordenação te tratam, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Muitas vezes,Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Nunca,Sempre,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Sempre,Às vezes,0,0,4,"sim, mudar o cafê da amanha e tambem a tia neide ela nao da gelo pra gente exemplo eu estava com o meu joelho majucado e estava machucado e rojo e ela noa queria me da gelo e tambem mudar o almoço, arrumar a porta do banheiro e botar papel higienico no banheiro ter mais feriados.  "
X115,Mulher,7ºB,"Matemática, Geografia","Português, Arte","ser modelo, ou médica, ser rica e dar tudo do melhor pra minha mãe.",Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos","Nem muito, nem pouco",Poucas vezes,Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Às vezes,2,0,4,"sim, mudar o lanche da manhã, parar de dar ovo ruim, as tias começar a entender os alunos e dar gelo quando pedir, botar papel higienico em todos os banheiros e colocar discarga, ter uma conversa séria com uns alunos que fazem bullyn, arrumar o muro da quadra, colar seguranças porque as vezes não me sinto segura, deixar agente brincar um pouco porque agente fica 9 horas na escola, dar feriado, deixar um tempo agente ir no banheiro e beber agua pois nois fica sentado o tempo todo,  parar de jogar bolinha dentro da sala, diminuir um pouco as aulas de matemática, e e isso."
X116,Homem,6ºB,"Português, INGLÊS","Matemática, História",SER MÊDICO,Normal,"Doença (gripe, virose, entre outros)","A forma como a direção ou coordenação te tratam, A forma como os professores explicam a matéria, Seus amigos",Não penso em abandonar a escola,"Nem muito, nem pouco","Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,5,2,3,
X117,Mulher,6ºB,"História, Geografia","Ciências, Educação Física",arrumar um trabalho bom ,Normal,"Cuidar de familiares (avós, irmãos)",Seus amigos,Não penso em abandonar a escola,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,8,5,4,não tenho nada a dizer
X118,Mulher,6ºB,"Matemática, Projeto de Vida","Português, Educação Física", ser Maquiadora cabeleleira e Manicure,Muito capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos","Nem muito, nem pouco",Não fui vítima de bullying/agressões nos últimos 12 meses,"SENAI, Projeto de Pesquisa",Nunca,Sempre,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,2,3,4,
X119,Homem,6ºB,"Geografia, Projeto de Vida","Matemática, Educação Física",Ser um engenheiro,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como os professores explicam a matéria, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Nunca,Nunca,Nunca,Nunca,Nunca,Às vezes,Nunca,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,3,0,4,
X120,Homem,6ºB,"Ciências, História","Matemática, Educação Física",se tonar um jogador de futebol,Muito capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola","Nem muito, nem pouco",Poucas vezes,"Projeto de Pesquisa, JEESP (Jogos Escolares do Estado de São Paulo)",Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Sempre,Sempre,Sempre,5,7,3,adoro o neymar jr
X121,Mulher,6ºB,"Matemática, Ciências","Geografia, Educação Física",estudar e arrumar um trabalho bem pra dar boas condições pra minha família,Muito capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, A segurança da escola",Poucas vezes,Muitas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Às vezes,Sempre,Sempre,10,5,4,Da comida e da ora da saída
X122,Homem,6ºB,"Geografia, Projeto de Vida","Português, Educação Física",ser jogador,Normal,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como a direção ou coordenação te tratam, Seus amigos, Como os professores ouvem você e os outros alunos",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Às vezes,Sempre,Nunca,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Sempre,Às vezes,1,7,1,eu gosto do corintans vai corintans
X123,Mulher,6ºB,"Projeto de Vida, ingles","Matemática, Educação Física",ser fisioterapeuta,Muito capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, A segurança da escola",Não penso em abandonar a escola,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Às vezes,Sempre,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,0,6,3,a comida as vezes nao tem sal ou o arroz esta duro
X124,Homem,6ºB,"Matemática, Geografia","Educação Física, esportes",ser jogador de futebol e ajudar a minha familia,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Nunca,Sempre,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Nunca,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,5,10,3,nada de mais esta tudo bem
X125,Mulher,6ºB,"Matemática, Arte","Português, ema",maquiadora,Muito capaz,"Problemas de transporte (ônibus atrasado, trânsito, etc)","Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Muitas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,4,7,4,
X126,Homem,6ºB,"Geografia, Projeto de Vida","Português, Matemática",ser rico,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Sempre,Sempre,Sempre,Às vezes,0,0,4,eu gosto dos meus amigos
X127,Mulher,6ºB,"Ciências, Geografia","Português, Matemática",ser rica e ajudar a minha familha,Normal,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,"Nem muito, nem pouco",SENAI,Às vezes,Às vezes,Nunca,Nunca,Sempre,Nunca,Nunca,Nunca,Às vezes,Nunca,Nunca,Sempre,Sempre,Sempre,Às vezes,Às vezes,Nunca,Nunca,Sempre,Às vezes,3,10,4,Não tem anda. nada.
X128,Homem,6ºB,"Português, Geografia","Matemática, Educação Física",ser o melhor goleiro,Pouco capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","Seus amigos, A segurança da escola",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Nunca,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,4,7,4,não tem nada
X129,Mulher,6ºB,"História, Geografia","Ciências, Educação Física",arruma uma casa,Muito capaz,"Cuidar de familiares (avós, irmãos)",Seus amigos,Poucas vezes,Muitas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,10,1,4,NÃO SEI NADA 
X130,Mulher,6ºB,"Matemática, Geografia","Português, Educação Física",Ser rica,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,ETEC,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,1,1,4,
